strain	depth	abs_err	rel_err	mean_input	n_obs	n_private
QG557	50	0.000277347041195448	0.0564240897189541	0.00599116164859399	50	285
QG557	30	0.000400102682908748	0.0832382671333585	0.00599116164859399	50	285
QG557	10	0.000688851321235181	0.157161372112596	0.00599116164859399	50	285
QG557	5	0.000815326746714785	0.182190981847889	0.00599116164859399	50	285
QG557	3	0.000913295986329009	0.185435243220621	0.00599116164859399	50	285
QG557	1	0.00184969050365636	0.37792694391007	0.00599116164859399	50	285
QW947	500	6.35575683559092e-05	0.0295302485204135	0.00544917309747939	50	729
QW947	100	0.000185950043875191	0.103538974812108	0.00544917309747939	50	729
QW947	50	0.000213798723863856	0.0897653834940501	0.00544917309747939	50	729
QW947	30	0.000264651499738155	0.100188389587989	0.00544917309747939	50	729
QW947	10	0.000513388593373465	0.259522028493282	0.00544917309747939	50	729
QW947	5	0.000739740318571713	0.371213189408888	0.00544917309747939	50	729
QW947	3	0.00100149703403498	0.480136424395767	0.00544917309747939	50	729
QW947	1	0.00151788277678621	0.460571785136093	0.00544917309747939	50	729
QX1211	500	2.62743259364926e-05	0.00947878762474533	0.00276485052622934	20	7918
QX1211	100	8.02233397469628e-05	0.0289822298421264	0.00276485052622934	20	7918
QX1211	50	0.000130251860182089	0.0471462749142652	0.00276485052622934	20	7918
QX1211	30	0.000112689185880905	0.0410342674128767	0.00276485052622934	20	7918
QX1211	10	0.000192332113820105	0.0695769697023591	0.00276485052622934	20	7918
QX1211	5	0.00024178187612266	0.0872290761084954	0.00276485052622934	20	7918
QX1211	3	0.000303828616562798	0.108979486821001	0.00276485052622934	20	7918
QX1211	1	0.000679824556417533	0.245811201221232	0.00276485052622934	20	7918
QX1212	500	8.56235295627539e-05	0.012506230782287	0.00934745254409228	60	483
QX1212	100	0.000184474782414861	0.0289135383212276	0.00934745254409228	60	483
QX1212	50	0.000239546810134195	0.03672042077363	0.00934745254409228	60	483
QX1212	30	0.000245778952968229	0.0388598760871395	0.00934745254409228	60	483
QX1212	10	0.000534923520276356	0.0774077857519998	0.00934745254409228	60	483
QX1212	5	0.000732378618505242	0.101959737082691	0.00934745254409228	60	483
QX1212	3	0.00112852077903454	0.168958836431266	0.00934745254409228	60	483
QX1212	1	0.00147027264480704	0.224643688892851	0.00934745254409228	60	483
QX1233	500	9.25611071159632e-05	0.0236299797459362	0.00561823161141131	60	311
QX1233	100	0.000211027387444411	0.0525990533160534	0.00561823161141131	60	311
QX1233	50	0.00028857714353247	0.0734030725587678	0.00561823161141131	60	311
QX1233	30	0.000329994055672974	0.0726085290003133	0.00561823161141131	60	311
QX1233	10	0.000622928670513342	0.146166784974837	0.00561823161141131	60	311
QX1233	5	0.000991250228779864	0.222982706633583	0.00561823161141131	60	311
QX1233	3	0.000997536339639846	0.20957966481281	0.00561823161141131	60	311
QX1233	1	0.00226943399443314	0.538426050816109	0.00561823161141131	60	311
QX1791	500	3.35581520576275e-05	0.00708613632783709	0.0047796157083725	40	13507
QX1791	100	6.39344027790586e-05	0.0135727883475008	0.0047796157083725	40	13507
QX1791	50	0.000101876326965581	0.021396860849569	0.0047796157083725	40	13507
QX1791	30	0.000108579240359106	0.0236399965062205	0.0047796157083725	40	13507
QX1791	10	0.000210388341534922	0.0449212979815852	0.0047796157083725	40	13507
QX1791	5	0.000339157699338347	0.071369356720782	0.0047796157083725	40	13507
QX1791	3	0.000446551356456677	0.0960193810349194	0.0047796157083725	40	13507
QX1791	1	0.000634038995741564	0.136130353725743	0.0047796157083725	40	13507
QX1792	500	6.04677460224903e-05	0.0162118633644259	0.00435640987231442	60	2384
QX1792	100	0.000132251344754958	0.0374886095787489	0.00435640987231442	60	2384
QX1792	50	0.000161545551582898	0.0433321863340414	0.00435640987231442	60	2384
QX1792	30	0.000203159160128396	0.0551489518318238	0.00435640987231442	60	2384
QX1792	10	0.000401691348047669	0.10803847917905	0.00435640987231442	60	2384
QX1792	5	0.000563046492735184	0.147734764435974	0.00435640987231442	60	2384
QX1792	3	0.000685403546835912	0.181040892654934	0.00435640987231442	60	2384
QX1792	1	0.00110669474808167	0.303752226370752	0.00435640987231442	60	2384
QX1793	500	5.39269672843642e-05	0.00825130057839881	0.00972678053580243	60	2894
QX1793	100	9.36457433194971e-05	0.0128390475611068	0.00972678053580243	60	2894
QX1793	50	0.000156850955893811	0.0222540502827658	0.00972678053580243	60	2894
QX1793	30	0.000198634912936366	0.0278696074748289	0.00972678053580243	60	2894
QX1793	10	0.000347259393597075	0.0533726868387023	0.00972678053580243	60	2894
QX1793	5	0.00046343555170431	0.0697772350608792	0.00972678053580243	60	2894
QX1793	3	0.000612700943660405	0.0907186958503958	0.00972678053580243	60	2894
QX1793	1	0.00104625375110537	0.141570690363266	0.00972678053580243	60	2894
QX1794	500	4.58441665598092e-05	0.0118673480974326	0.00541309081230843	50	2569
QX1794	100	0.00013558523365851	0.0364971105172462	0.00541309081230843	50	2569
QX1794	50	0.000158207281251136	0.0410894320674589	0.00541309081230843	50	2569
QX1794	30	0.000194094629031134	0.0472428056374575	0.00541309081230843	50	2569
QX1794	10	0.000387505766866494	0.11133467184374	0.00541309081230843	50	2569
QX1794	5	0.000488835571171285	0.128461511547832	0.00541309081230843	50	2569
QX1794	3	0.000645480557717316	0.155338073762473	0.00541309081230843	50	2569
QX1794	1	0.0011063221256302	0.298707953744171	0.00541309081230843	50	2569
RC301	500	0.000116679743825137	0.0328141113692512	0.00906769606476245	70	300
RC301	100	0.000286226021965076	0.0668954923556078	0.00906769606476245	70	300
RC301	50	0.000432376101176081	0.101808973451009	0.00906769606476245	70	300
RC301	30	0.000440487989821573	0.0906015834893877	0.00906769606476245	70	300
RC301	10	0.00101985013482834	0.226579256811129	0.00906769606476245	70	300
RC301	5	0.00108511249120513	0.259482998291002	0.00906769606476245	70	300
RC301	3	0.0017104329502053	0.365492630025526	0.00906769606476245	70	300
RC301	1	0.00218628807676514	0.488005556225172	0.00906769606476245	70	300
WN2001	500	5.15791762676701e-05	0.0121535975803466	0.00861257340867939	60	1095
WN2001	100	0.00014695700304928	0.0328312547614443	0.00861257340867939	60	1095
WN2001	50	0.000239778289157409	0.0638011050162173	0.00861257340867939	60	1095
WN2001	30	0.000250719247127366	0.0644819906319621	0.00861257340867939	60	1095
WN2001	10	0.000445100769714708	0.115589247044965	0.00861257340867939	60	1095
WN2001	5	0.000655217684219543	0.147098404691054	0.00861257340867939	60	1095
WN2001	3	0.000851235910103151	0.186253605961271	0.00861257340867939	60	1095
WN2001	1	0.00140559617770883	0.327714324692004	0.00861257340867939	60	1095
WN2002	500	9.00594789008589e-05	0.019975007940322	0.00727814371332862	50	665
WN2002	100	0.000159456382077545	0.0385396464651504	0.00727814371332862	50	665
WN2002	50	0.000264090400779568	0.0562639066832165	0.00727814371332862	50	665
WN2002	30	0.000325182619172051	0.0731915002160903	0.00727814371332862	50	665
WN2002	10	0.000400125293042589	0.0878552800898808	0.00727814371332862	50	665
WN2002	5	0.000735306267319235	0.166959082742827	0.00727814371332862	50	665
WN2002	3	0.000914810223495633	0.210650600571075	0.00727814371332862	50	665
WN2002	1	0.00172814642968883	0.332717676478432	0.00727814371332862	50	665
WN2033	500	0.000106516017500807	0.0422601957281311	0.00443699941083136	20	459
WN2033	100	0.000278839034230532	0.140817197553297	0.00443699941083136	20	459
WN2033	50	0.000347454458122959	0.148563132270279	0.00443699941083136	20	459
WN2033	30	0.000441162674147191	0.252212015680365	0.00443699941083136	20	459
WN2033	10	0.000739731226099718	0.316314343968443	0.00443699941083136	20	459
WN2033	5	0.000958846473508715	0.424844732836776	0.00443699941083136	20	459
WN2033	3	0.000884064557968226	0.469019113791886	0.00443699941083136	20	459
WN2033	1	0.00133717012271706	0.649151126848076	0.00443699941083136	20	459
WN2050	500	0.000100660023920796	0.0214651990373463	0.00581360738077155	20	382
WN2050	100	0.000141720216460837	0.0329742193134069	0.00581360738077155	20	382
WN2050	50	0.000291655385921598	0.0676610291827388	0.00581360738077155	20	382
WN2050	30	0.00030503227635926	0.0733036513399626	0.00581360738077155	20	382
WN2050	10	0.000518805890477049	0.11068485821673	0.00581360738077155	20	382
WN2050	5	0.000830142322732235	0.188686996660279	0.00581360738077155	20	382
WN2050	3	0.00117562165088659	0.278522707842741	0.00581360738077155	20	382
WN2050	1	0.00217944242774772	0.452327623087418	0.00581360738077155	20	382
WN2063	500	0.000114543260586382	0.0152023439780135	0.00753457892756808	10	563
WN2063	100	0.000316084308746935	0.0419511576938191	0.00753457892756808	10	563
WN2063	50	0.000327293148077175	0.0434388107449045	0.00753457892756808	10	563
WN2063	30	0.000534473307346975	0.0709360552839129	0.00753457892756808	10	563
WN2063	10	0.000916237875444155	0.121604390139408	0.00753457892756808	10	563
WN2063	5	0.00102037904807506	0.135426154252844	0.00753457892756808	10	563
WN2063	3	0.000984551478778041	0.13067106844892	0.00753457892756808	10	563
WN2063	1	0.00286538442529144	0.380297884306097	0.00753457892756808	10	563
WN2064	500	0.000157966448159171	0.0711619012309003	0.00221981770338898	10	335
WN2064	100	0.000373850086615697	0.168414769395227	0.00221981770338898	10	335
WN2064	50	0.000424374075439843	0.191175191905152	0.00221981770338898	10	335
WN2064	30	0.000862838666202805	0.388697984021622	0.00221981770338898	10	335
WN2064	10	0.00100240728076826	0.45157189224948	0.00221981770338898	10	335
WN2064	5	0.00164695966159534	0.741934645840935	0.00221981770338898	10	335
WN2064	3	0.00147748829481444	0.665589923244043	0.00221981770338898	10	335
WN2064	1	0.00175552543149619	0.790842161865834	0.00221981770338898	10	335
WN2066	500	0.000177053704321426	0.0416836864394028	0.00424755388607042	10	356
WN2066	100	0.00029172166187703	0.0686799201850533	0.00424755388607042	10	356
WN2066	50	0.000513545922383912	0.12090392168256	0.00424755388607042	10	356
WN2066	30	0.000721515745670218	0.169866178281194	0.00424755388607042	10	356
WN2066	10	0.000555010874969006	0.13066599973908	0.00424755388607042	10	356
WN2066	5	0.00131545490584365	0.309697049437702	0.00424755388607042	10	356
WN2066	3	0.0017741074228927	0.417677437527226	0.00424755388607042	10	356
WN2066	1	0.00221304663740356	0.521016730278833	0.00424755388607042	10	356
XZ1513	500	5.47130092158299e-05	0.0222207580796375	0.00363232259758563	30	1572
XZ1513	100	0.000126674202595463	0.0527280826923269	0.00363232259758563	30	1572
XZ1513	50	0.000187543202381802	0.0752296805617748	0.00363232259758563	30	1572
XZ1513	30	0.000230690681940643	0.0832686974340511	0.00363232259758563	30	1572
XZ1513	10	0.000413139553064007	0.156750776537535	0.00363232259758563	30	1572
XZ1513	5	0.000515454974599755	0.207263822941977	0.00363232259758563	30	1572
XZ1513	3	0.00071347052002347	0.276940086227172	0.00363232259758563	30	1572
XZ1513	1	0.00136359880229301	0.529298945234982	0.00363232259758563	30	1572
XZ1514	500	2.05013881224249e-05	0.0171506818731409	0.00119536868994879	10	21650
XZ1514	100	4.19201264957804e-05	0.0350687840900169	0.00119536868994879	10	21650
XZ1514	50	5.81761635199392e-05	0.0486679666358264	0.00119536868994879	10	21650
XZ1514	30	5.70643100665764e-05	0.0477378323076381	0.00119536868994879	10	21650
XZ1514	10	7.82706143023992e-05	0.0654782202014613	0.00119536868994879	10	21650
XZ1514	5	7.5464959252093e-05	0.0631311158529056	0.00119536868994879	10	21650
XZ1514	3	0.00018290144900577	0.153008398616836	0.00119536868994879	10	21650
